image_path,friction
clear\cam163_03-02_02-52.jpeg,0.9559
clear\cam163_03-02_03-09.jpeg,0.9446
clear\cam163_03-02_03-25.jpeg,0.8688
clear\cam163_03-02_05-10.jpeg,0.9141
clear\cam163_03-02_05-26.jpeg,0.9895
clear\cam163_03-02_07-25.jpeg,0.8638
clear\cam163_03-02_07-42.jpeg,0.9905
clear\cam163_03-02_08-21.jpeg,0.8523
clear\cam163_03-02_08-31.jpeg,0.936
clear\cam163_03-02_08-48.jpeg,0.9225
clear\cam163_03-02_09-08.jpeg,0.968
clear\cam163_03-02_09-38.jpeg,0.9134
clear\cam163_03-02_09-45.jpeg,0.9179
clear\cam163_03-02_09-59.jpeg,0.9263
clear\cam163_03-02_10-20.jpeg,0.9218
clear\cam163_03-02_10-34.jpeg,0.8643
clear\cam163_03-02_10-51.jpeg,0.859
clear\cam163_03-02_11-09.jpeg,0.8535
clear\cam163_03-02_11-26.jpeg,0.984
clear\cam163_03-02_11-42.jpeg,0.9926
clear\cam163_03-02_12-00.jpeg,0.8535
clear\cam163_03-02_12-18.jpeg,0.8873
clear\cam163_07-02_08-24.jpeg,0.9495
clear\cam163_07-02_08-59.jpeg,0.9477
clear\cam163_07-02_09-15.jpeg,0.9492
clear\cam163_12-02_13-41.jpeg,0.9507
clear\cam163_12-02_13-56.jpeg,0.8733
clear\cam163_12-02_14-10.jpeg,0.8706
clear\cam163_12-02_14-30.jpeg,0.8501
clear\cam163_12-02_15-04.jpeg,0.9873
clear\cam163_12-02_15-18.jpeg,0.9536
clear\cam163_12-02_15-38.jpeg,0.9134
clear\cam163_12-02_15-53.jpeg,0.9761
clear\cam163_12-02_16-12.jpeg,0.971
clear\cam163_12-02_16-27.jpeg,0.9231
clear\cam163_12-02_16-46.jpeg,0.9245
clear\cam163_12-02_17-01.jpeg,0.9572
clear\cam163_12-02_17-21.jpeg,0.9959
clear\cam163_17-02_04-28.jpeg,0.9905
clear\cam163_17-02_04-49.jpeg,0.9164
clear\cam163_17-02_06-56.jpeg,0.9731
clear\cam163_17-02_07-07.jpeg,0.9464
clear\cam163_17-02_07-19.jpeg,0.8512
clear\cam163_17-02_07-27.jpeg,0.9262
clear\cam163_17-02_07-35.jpeg,0.9785
clear\cam163_17-02_07-46.jpeg,0.8507
clear\cam163_17-02_07-58.jpeg,0.8511
clear\cam163_17-02_08-06.jpeg,0.8773
clear\cam163_17-02_08-14.jpeg,0.9454
clear\cam163_17-02_08-23.jpeg,0.9187
clear\cam163_17-02_08-27.jpeg,0.8683
clear\cam163_17-02_08-37.jpeg,0.9581
clear\cam163_17-02_08-48.jpeg,0.9684
clear\cam163_17-02_08-58.jpeg,0.8827
clear\cam163_17-02_09-03.jpeg,0.9574
clear\cam163_17-02_09-17.jpeg,0.93
clear\cam163_17-02_09-27.jpeg,0.8568
clear\cam163_17-02_09-39.jpeg,0.9816
clear\cam163_17-02_09-47.jpeg,0.9109
clear\cam163_17-02_10-02.jpeg,0.918
clear\cam163_17-02_10-07.jpeg,0.8826
clear\cam163_17-02_10-15.jpeg,0.9443
clear\cam163_17-02_17-12.jpeg,0.8914
clear\cam163_17-02_17-18.jpeg,0.9554
clear\cam163_17-02_19-10.jpeg,0.9736
clear\cam163_17-02_19-23.jpeg,0.9793
clear\cam163_17-02_19-33.jpeg,0.912
clear\cam163_17-02_19-37.jpeg,0.8687
clear\cam163_17-02_19-42.jpeg,0.9292
clear\cam163_17-02_19-51.jpeg,0.9471
clear\cam163_17-02_19-55.jpeg,0.8978
clear\cam163_17-02_20-09.jpeg,0.8861
clear\cam163_17-02_20-14.jpeg,0.8514
clear\cam163_17-02_20-41.jpeg,0.8678
clear\cam163_17-02_20-54.jpeg,0.9941
clear\cam163_17-02_21-08.jpeg,0.8869
clear\cam163_30-01_07-28.jpeg,0.9237
clear\cam163_30-01_07-54.jpeg,0.9676
clear\cam163_30-01_08-10.jpeg,0.8758
clear\cam163_30-01_09-29.jpeg,0.9816
clear\cam163_30-01_09-47.jpeg,0.985
clear\cam163_30-01_10-02.jpeg,0.8708
clear\cam163_30-01_10-16.jpeg,0.9371
clear\cam163_30-01_10-40.jpeg,0.9035
clear\cam163_30-01_11-00.jpeg,0.9305
clear\cam163_30-01_11-10.jpeg,0.9886
clear\cam163_30-01_11-24.jpeg,0.9029
clear\cam163_30-01_11-37.jpeg,0.8754
clear\cam163_30-01_11-52.jpeg,0.9508
clear\cam163_30-01_12-45.jpeg,0.9186
clear\cam163_30-01_13-26.jpeg,0.8837
clear\cam163_30-01_13-41.jpeg,0.9169
clear\cam163_30-01_13-55.jpeg,0.9133
clear\cam163_30-01_16-22.jpeg,0.9448
clear\cam163_30-01_16-26.jpeg,0.9578
clear\cam163_30-01_16-44.jpeg,0.9897
clear\cam163_30-01_16-58.jpeg,0.8867
clear\cam163_30-01_18-48.jpeg,0.878
clear\cam163_30-01_18-58.jpeg,0.9056
clear\cam163_30-01_19-12.jpeg,0.9031
clear\cam163_30-01_19-25.jpeg,0.8911
clear\cam163_30-01_19-41.jpeg,0.9066
clear\cam163_30-01_19-54.jpeg,0.9224
clear\cam163_30-01_20-07.jpeg,0.9302
clear\cam163_30-01_20-20.jpeg,0.9754
clear\cam163_30-01_20-36.jpeg,0.8973
clear\cam163_30-01_20-49.jpeg,0.9807
clear\cam163_30-01_21-01.jpeg,0.9981
clear\cam163_30-01_21-30.jpeg,0.8599
clear\cam163_30-01_21-59.jpeg,0.9005
clear\cam163_30-01_22-12.jpeg,0.9846
clear\cam163_30-01_22-40.jpeg,0.9271
clear\cam163_30-01_22-53.jpeg,0.9588
clear\cam163_30-01_23-10.jpeg,0.9277
clear\cam163_30-01_23-22.jpeg,0.8521
clear\cam163_30-01_23-39.jpeg,0.9183
clear\cam163_30-01_23-51.jpeg,0.9908
clear\cam163_31-01_00-21.jpeg,0.9788
clear\cam163_31-01_00-47.jpeg,0.9324
clear\cam163_31-01_01-01.jpeg,0.9903
clear\cam163_31-01_01-15.jpeg,0.9157
clear\cam163_31-01_01-29.jpeg,0.9182
clear\cam163_31-01_01-44.jpeg,0.9274
clear\cam163_31-01_01-58.jpeg,0.866
clear\cam163_31-01_02-11.jpeg,0.8763
clear\cam163_31-01_02-59.jpeg,0.968
clear\cam163_31-01_03-31.jpeg,0.892
clear\cam163_31-01_03-35.jpeg,0.9672
clear\cam163_31-01_04-03.jpeg,0.8608
clear\cam163_31-01_04-16.jpeg,0.9886
clear\cam163_31-01_04-30.jpeg,0.9154
clear\cam163_31-01_04-44.jpeg,0.9236
clear\cam163_31-01_04-56.jpeg,0.8891
clear\cam163_31-01_07-31.jpeg,0.9628
clear\cam169_02-02_09-49.jpeg,0.9535
clear\cam169_02-02_09-53.jpeg,0.879
clear\cam169_02-02_10-07.jpeg,0.9295
clear\cam169_02-02_10-20.jpeg,0.9413
clear\cam169_03-02_07-22.jpeg,0.8761
clear\cam169_03-02_08-21.jpeg,0.9962
clear\cam169_03-02_08-31.jpeg,0.9769
clear\cam169_03-02_08-48.jpeg,0.963
clear\cam169_03-02_09-08.jpeg,0.8672
clear\cam169_03-02_09-38.jpeg,0.9157
clear\cam169_03-02_09-41.jpeg,0.9927
clear\cam169_03-02_09-59.jpeg,0.9469
clear\cam169_03-02_10-20.jpeg,0.9792
clear\cam169_03-02_10-34.jpeg,0.9509
clear\cam169_03-02_10-51.jpeg,0.9338
clear\cam169_03-02_11-27.jpeg,0.9265
clear\cam169_03-02_11-43.jpeg,0.8991
clear\cam169_07-02_08-24.jpeg,0.9486
clear\cam169_07-02_08-28.jpeg,0.8593
clear\cam169_07-02_08-43.jpeg,0.8957
clear\cam169_07-02_09-04.jpeg,0.9511
clear\cam169_12-02_13-36.jpeg,0.9074
clear\cam169_12-02_13-46.jpeg,0.8924
clear\cam169_12-02_14-20.jpeg,0.8508
clear\cam169_12-02_14-39.jpeg,0.982
clear\cam169_12-02_14-54.jpeg,0.8698
clear\cam169_12-02_15-14.jpeg,0.8633
clear\cam169_12-02_15-28.jpeg,0.9893
clear\cam169_12-02_15-48.jpeg,0.8739
clear\cam169_12-02_16-03.jpeg,0.9281
clear\cam169_12-02_16-56.jpeg,0.9326
clear\cam169_12-02_17-12.jpeg,0.8706
clear\cam169_17-02_07-00.jpeg,0.9636
clear\cam169_17-02_07-07.jpeg,0.9585
clear\cam169_17-02_07-11.jpeg,0.8764
clear\cam169_17-02_07-31.jpeg,0.987
clear\cam169_17-02_07-39.jpeg,0.8711
clear\cam169_17-02_07-54.jpeg,0.8655
clear\cam169_17-02_07-58.jpeg,0.8618
clear\cam169_17-02_08-14.jpeg,0.9754
clear\cam169_17-02_08-18.jpeg,0.9232
clear\cam169_17-02_08-32.jpeg,0.866
clear\cam169_17-02_08-41.jpeg,0.9803
clear\cam169_17-02_08-48.jpeg,0.8902
clear\cam169_17-02_08-58.jpeg,0.8809
clear\cam169_17-02_09-03.jpeg,0.8967
clear\cam169_17-02_09-17.jpeg,0.9919
clear\cam169_17-02_09-27.jpeg,0.9128
clear\cam169_17-02_09-35.jpeg,0.8651
clear\cam169_17-02_09-39.jpeg,0.9222
clear\cam169_17-02_09-52.jpeg,0.9674
clear\cam169_17-02_09-57.jpeg,0.999
clear\cam169_17-02_10-11.jpeg,0.991
clear\cam169_17-02_17-06.jpeg,0.9409
clear\cam169_17-02_17-12.jpeg,0.8579
clear\cam169_17-02_17-18.jpeg,0.9972
clear\cam169_17-02_17-25.jpeg,0.8987
clear\cam169_30-01_07-31.jpeg,0.9888
clear\cam169_30-01_07-45.jpeg,0.9379
clear\cam169_30-01_08-14.jpeg,0.8839
clear\cam169_30-01_09-36.jpeg,0.9395
clear\cam169_30-01_09-51.jpeg,0.9863
clear\cam169_30-01_10-05.jpeg,0.9352
clear\cam169_30-01_10-16.jpeg,0.9846
clear\cam169_30-01_10-31.jpeg,0.8504
clear\cam169_30-01_10-44.jpeg,0.9988
clear\cam169_30-01_11-00.jpeg,0.9656
clear\cam169_30-01_11-15.jpeg,0.8728
clear\cam169_30-01_11-28.jpeg,0.9981
clear\cam169_30-01_11-46.jpeg,0.8662
clear\cam169_30-01_11-57.jpeg,0.939
clear\cam169_30-01_12-08.jpeg,0.943
clear\cam169_30-01_12-40.jpeg,0.9556
clear\cam169_30-01_12-50.jpeg,0.9331
clear\cam169_30-01_13-04.jpeg,0.9559
clear\cam169_30-01_13-17.jpeg,0.916
clear\cam169_30-01_13-30.jpeg,0.874
clear\cam169_30-01_13-44.jpeg,0.9147
clear\cam169_30-01_16-22.jpeg,0.8616
clear\cam169_30-01_16-30.jpeg,0.9229
clear\cam169_30-01_17-03.jpeg,0.9201
clear\cam16_12-02_13-38.jpeg,0.9357
clear\cam16_12-02_13-58.jpeg,0.9396
clear\cam16_12-02_14-31.jpeg,0.9236
clear\cam16_12-02_14-46.jpeg,0.9146
clear\cam16_12-02_15-06.jpeg,0.8941
clear\cam16_12-02_15-20.jpeg,0.946
clear\cam16_12-02_15-40.jpeg,0.8875
clear\cam16_12-02_15-54.jpeg,0.8695
clear\cam16_12-02_16-48.jpeg,0.91
clear\cam16_12-02_17-03.jpeg,0.8611
clear\cam16_12-02_17-23.jpeg,0.8626
clear\cam16_17-02_04-36.jpeg,0.9689
clear\cam16_17-02_06-57.jpeg,0.9616
clear\cam16_17-02_07-05.jpeg,0.9336
clear\cam16_17-02_07-12.jpeg,0.9272
clear\cam16_17-02_07-20.jpeg,0.9128
clear\cam16_17-02_07-24.jpeg,0.8593
clear\cam16_17-02_07-32.jpeg,0.9293
clear\cam16_17-02_07-36.jpeg,0.9171
clear\cam16_17-02_07-44.jpeg,0.913
clear\cam16_17-02_07-51.jpeg,0.9122
clear\cam16_17-02_08-04.jpeg,0.9536
clear\cam16_17-02_08-11.jpeg,0.8865
clear\cam16_17-02_08-34.jpeg,0.9443
clear\cam16_17-02_08-38.jpeg,0.8546
clear\cam16_17-02_09-06.jpeg,0.9593
clear\cam16_17-02_09-21.jpeg,0.9971
clear\cam16_17-02_09-28.jpeg,0.8933
clear\cam16_17-02_09-32.jpeg,0.9719
clear\cam16_17-02_09-40.jpeg,0.8651
clear\cam16_17-02_09-45.jpeg,0.987
clear\cam16_17-02_09-54.jpeg,0.8639
clear\cam16_17-02_09-59.jpeg,0.9448
clear\cam16_17-02_10-04.jpeg,0.9839
clear\cam16_17-02_17-08.jpeg,0.9806
clear\cam16_17-02_17-14.jpeg,0.9432
clear\cam16_17-02_19-16.jpeg,0.9364
clear\cam16_17-02_19-30.jpeg,0.9694
clear\cam16_17-02_19-34.jpeg,0.9928
clear\cam16_17-02_19-57.jpeg,0.885
clear\cam16_17-02_20-02.jpeg,0.9601
clear\cam16_17-02_20-06.jpeg,0.8643
clear\cam16_17-02_20-15.jpeg,0.9558
clear\cam16_17-02_20-25.jpeg,0.8732
clear\cam16_17-02_20-34.jpeg,0.8692
clear\cam16_17-02_20-38.jpeg,0.8787
clear\cam16_17-02_20-47.jpeg,0.9622
clear\cam16_17-02_20-52.jpeg,0.9909
clear\cam16_30-01_07-23.jpeg,0.9403
clear\cam16_30-01_07-36.jpeg,0.8796
clear\cam16_30-01_07-52.jpeg,0.9716
clear\cam16_30-01_08-05.jpeg,0.9717
clear\cam16_30-01_09-31.jpeg,0.909
clear\cam16_30-01_09-41.jpeg,0.973
clear\cam16_30-01_09-56.jpeg,0.946
clear\cam16_30-01_10-17.jpeg,0.8509
clear\cam171_02-02_09-49.jpeg,0.8824
clear\cam171_02-02_09-57.jpeg,0.9284
clear\cam171_02-02_10-07.jpeg,0.8995
clear\cam171_02-02_10-35.jpeg,0.9034
clear\cam171_03-02_07-22.jpeg,0.9809
clear\cam171_03-02_07-39.jpeg,0.8685
clear\cam171_03-02_07-56.jpeg,0.8846
clear\cam171_03-02_08-21.jpeg,0.9692
clear\cam171_03-02_08-31.jpeg,0.8766
clear\cam171_03-02_08-48.jpeg,0.9523
clear\cam171_03-02_09-08.jpeg,0.9287
clear\cam171_03-02_09-45.jpeg,0.9058
clear\cam171_03-02_10-20.jpeg,0.8908
clear\cam171_03-02_10-34.jpeg,0.9261
clear\cam171_03-02_10-51.jpeg,0.9815
clear\cam171_03-02_11-09.jpeg,0.9298
clear\cam171_03-02_11-27.jpeg,0.9569
clear\cam171_03-02_11-43.jpeg,0.9571
clear\cam171_03-02_12-18.jpeg,0.931
clear\cam171_07-02_08-24.jpeg,0.9283
clear\cam171_07-02_08-28.jpeg,0.8983
clear\cam171_07-02_08-49.jpeg,0.9658
clear\cam171_07-02_09-04.jpeg,0.8522
clear\cam171_12-02_13-36.jpeg,0.9335
clear\cam171_12-02_13-46.jpeg,0.9991
clear\cam171_12-02_14-06.jpeg,0.9877
clear\cam171_12-02_14-39.jpeg,0.9669
clear\cam171_12-02_14-54.jpeg,0.8689
clear\cam171_12-02_15-14.jpeg,0.9274
clear\cam171_12-02_15-28.jpeg,0.8681
clear\cam171_12-02_16-03.jpeg,0.965
clear\cam171_12-02_16-22.jpeg,0.9262
clear\cam171_12-02_16-41.jpeg,0.9192
clear\cam171_12-02_16-56.jpeg,0.8737
clear\cam171_12-02_17-12.jpeg,0.9933
clear\cam171_17-02_07-07.jpeg,0.9815
clear\cam171_17-02_07-19.jpeg,0.8573
clear\cam171_17-02_07-27.jpeg,0.8679
clear\cam171_17-02_07-31.jpeg,0.978
clear\cam171_17-02_07-46.jpeg,0.8584
clear\cam171_17-02_07-54.jpeg,0.8674
clear\cam171_17-02_07-58.jpeg,0.9332
clear\cam171_17-02_08-06.jpeg,0.8848
clear\cam171_17-02_08-27.jpeg,0.8668
clear\cam171_17-02_08-32.jpeg,0.9813
clear\cam171_17-02_08-41.jpeg,0.8834
clear\cam171_17-02_08-48.jpeg,0.9583
clear\cam171_17-02_08-58.jpeg,0.9367
clear\cam171_17-02_09-03.jpeg,0.9433
clear\cam171_17-02_09-17.jpeg,0.8783
clear\cam171_17-02_09-27.jpeg,0.8674
clear\cam171_17-02_09-35.jpeg,0.9685
clear\cam171_17-02_09-39.jpeg,0.97
clear\cam171_17-02_09-47.jpeg,0.9729
clear\cam171_17-02_09-52.jpeg,0.8733
clear\cam171_17-02_09-57.jpeg,0.943
clear\cam171_17-02_10-07.jpeg,0.8725
clear\cam171_17-02_17-06.jpeg,0.9324
clear\cam171_17-02_17-12.jpeg,0.9922
clear\cam171_30-01_07-31.jpeg,0.9379
clear\cam171_30-01_08-01.jpeg,0.8902
clear\cam171_30-01_08-14.jpeg,0.9061
clear\cam171_30-01_09-30.jpeg,0.9074
clear\cam171_30-01_09-36.jpeg,0.8952
clear\cam171_30-01_10-05.jpeg,0.8883
clear\cam171_30-01_10-20.jpeg,0.8632
clear\cam171_30-01_10-44.jpeg,0.9756
clear\cam171_30-01_11-00.jpeg,0.9254
clear\cam171_30-01_11-15.jpeg,0.884
clear\cam171_30-01_11-28.jpeg,0.8567
clear\cam171_30-01_11-46.jpeg,0.9575
clear\cam171_30-01_12-08.jpeg,0.8605
clear\cam171_30-01_12-20.jpeg,0.8601
clear\cam171_30-01_12-50.jpeg,0.8693
clear\cam171_30-01_13-04.jpeg,0.8924
clear\cam171_30-01_13-17.jpeg,0.9552
clear\cam171_30-01_13-30.jpeg,0.8722
clear\cam171_30-01_13-44.jpeg,0.859
clear\cam171_30-01_13-58.jpeg,0.8619
clear\cam171_30-01_16-22.jpeg,0.9534
clear\cam171_30-01_17-03.jpeg,0.9116
clear\cam171_31-01_07-28.jpeg,0.8649
clear\cam172_02-02_09-49.jpeg,0.9982
clear\cam172_02-02_10-07.jpeg,0.9467
clear\cam172_02-02_10-20.jpeg,0.8641
clear\cam172_02-02_10-35.jpeg,0.9072
clear\cam172_02-02_19-03.jpeg,0.9201
clear\cam172_02-02_19-22.jpeg,0.8599
clear\cam172_02-02_19-53.jpeg,0.8642
clear\cam172_02-02_20-13.jpeg,0.9708
clear\cam172_02-02_20-29.jpeg,0.8678
clear\cam172_02-02_20-44.jpeg,0.9377
clear\cam172_02-02_21-00.jpeg,0.9923
clear\cam172_02-02_21-20.jpeg,0.9983
clear\cam172_02-02_21-36.jpeg,0.987
clear\cam172_02-02_21-55.jpeg,0.8912
clear\cam172_02-02_22-14.jpeg,0.9221
clear\cam172_02-02_22-46.jpeg,0.9134
clear\cam172_02-02_23-05.jpeg,0.9074
clear\cam172_02-02_23-19.jpeg,0.9006
clear\cam172_02-02_23-38.jpeg,0.9394
clear\cam172_03-02_00-28.jpeg,0.9656
clear\cam172_03-02_00-46.jpeg,0.9865
clear\cam172_03-02_01-05.jpeg,0.9592
clear\cam172_03-02_01-24.jpeg,0.8548
clear\cam172_03-02_01-56.jpeg,0.9534
clear\cam172_03-02_02-16.jpeg,0.9032
clear\cam172_03-02_02-52.jpeg,0.9297
clear\cam172_03-02_03-05.jpeg,0.8975
clear\cam172_03-02_03-25.jpeg,0.8502
clear\cam172_03-02_05-10.jpeg,0.8911
clear\cam172_03-02_05-26.jpeg,0.8724
clear\cam172_03-02_07-22.jpeg,0.9059
clear\cam172_03-02_07-39.jpeg,0.8581
clear\cam172_03-02_07-56.jpeg,0.9027
clear\cam172_03-02_08-21.jpeg,0.9188
clear\cam172_03-02_08-31.jpeg,0.9722
clear\cam172_03-02_09-05.jpeg,0.9168
clear\cam172_03-02_09-41.jpeg,0.9268
clear\cam172_03-02_09-59.jpeg,0.9802
clear\cam172_03-02_10-34.jpeg,0.9356
clear\cam172_03-02_11-27.jpeg,0.9045
clear\cam172_03-02_12-00.jpeg,0.8902
clear\cam172_03-02_12-14.jpeg,0.9798
clear\cam172_07-02_08-24.jpeg,0.937
clear\cam172_07-02_08-38.jpeg,0.9283
clear\cam172_07-02_09-15.jpeg,0.8558
clear\cam172_10-02_07-14.jpeg,0.9183
clear\cam172_12-02_13-46.jpeg,0.9773
clear\cam172_12-02_14-01.jpeg,0.8911
clear\cam172_12-02_14-20.jpeg,0.8965
clear\cam172_12-02_14-34.jpeg,0.9674
clear\cam172_12-02_14-54.jpeg,0.9459
clear\cam172_12-02_15-09.jpeg,0.9365
clear\cam172_12-02_15-43.jpeg,0.9601
clear\cam172_12-02_16-03.jpeg,0.8503
clear\cam172_12-02_16-36.jpeg,0.997
clear\cam172_12-02_16-51.jpeg,0.9566
clear\cam172_12-02_17-12.jpeg,0.9581
clear\cam172_17-02_07-00.jpeg,0.8543
clear\cam172_17-02_07-04.jpeg,0.9661
clear\cam172_17-02_07-19.jpeg,0.8503
clear\cam172_17-02_07-23.jpeg,0.946
clear\cam172_17-02_07-31.jpeg,0.9522
clear\cam172_17-02_07-39.jpeg,0.9758
clear\cam172_17-02_07-50.jpeg,0.9992
clear\cam172_17-02_07-58.jpeg,0.9637
clear\cam172_17-02_08-06.jpeg,0.983
clear\cam172_17-02_08-10.jpeg,0.9029
clear\cam172_17-02_08-18.jpeg,0.9304
clear\cam172_17-02_08-32.jpeg,0.9602
clear\cam172_17-02_08-41.jpeg,0.9542
clear\cam172_17-02_08-58.jpeg,0.8516
clear\cam172_17-02_09-17.jpeg,0.8528
clear\cam172_17-02_09-31.jpeg,0.9907
clear\cam172_17-02_09-39.jpeg,0.8838
clear\cam172_17-02_09-47.jpeg,0.9196
clear\cam172_17-02_09-52.jpeg,0.8552
clear\cam172_17-02_09-57.jpeg,0.8806
clear\cam172_17-02_10-11.jpeg,0.9578
clear\cam172_17-02_17-06.jpeg,0.8648
clear\cam172_17-02_17-12.jpeg,0.9974
clear\cam172_17-02_17-18.jpeg,0.8834
clear\cam172_17-02_19-14.jpeg,0.8585
clear\cam172_17-02_19-19.jpeg,0.9333
clear\cam172_17-02_19-24.jpeg,0.9144
clear\cam172_17-02_19-33.jpeg,0.9534
clear\cam172_17-02_19-37.jpeg,0.8998
clear\cam172_17-02_20-00.jpeg,0.8899
clear\cam172_17-02_20-05.jpeg,0.998
clear\cam172_17-02_20-18.jpeg,0.9915
clear\cam172_17-02_20-23.jpeg,0.8914
clear\cam172_17-02_20-32.jpeg,0.9311
clear\cam172_17-02_20-37.jpeg,0.8574
clear\cam172_17-02_20-54.jpeg,0.893
clear\cam172_17-02_21-03.jpeg,0.9731
clear\cam172_17-02_21-08.jpeg,0.887
clear\cam172_30-01_07-31.jpeg,0.8861
clear\cam172_30-01_07-45.jpeg,0.9344
clear\cam172_30-01_08-14.jpeg,0.9267
clear\cam172_30-01_09-30.jpeg,0.9296
clear\cam172_30-01_09-36.jpeg,0.8954
clear\cam172_30-01_09-51.jpeg,0.9922
clear\cam172_30-01_10-05.jpeg,0.9936
clear\cam172_30-01_10-16.jpeg,0.8884
clear\cam172_30-01_10-31.jpeg,0.9051
clear\cam172_30-01_10-44.jpeg,0.904
clear\cam172_30-01_11-00.jpeg,0.9165
clear\cam172_30-01_11-28.jpeg,0.8619
clear\cam172_30-01_11-46.jpeg,0.8717
clear\cam172_30-01_11-58.jpeg,0.9139
clear\cam172_30-01_12-08.jpeg,0.9344
clear\cam172_30-01_12-20.jpeg,0.9784
clear\cam172_30-01_12-50.jpeg,0.9219
clear\cam172_30-01_13-04.jpeg,0.92
clear\cam172_30-01_13-17.jpeg,0.9602
clear\cam172_30-01_13-30.jpeg,0.9399
clear\cam172_30-01_13-44.jpeg,0.9494
clear\cam172_30-01_13-58.jpeg,0.9663
clear\cam172_30-01_16-22.jpeg,0.8966
clear\cam172_30-01_16-30.jpeg,0.9861
clear\cam172_30-01_16-45.jpeg,0.9508
clear\cam172_30-01_16-58.jpeg,0.9067
clear\cam172_30-01_18-48.jpeg,0.9742
clear\cam172_30-01_19-03.jpeg,0.858
clear\cam172_30-01_19-16.jpeg,0.9901
clear\cam172_30-01_19-46.jpeg,0.9596
clear\cam172_30-01_20-11.jpeg,0.9676
clear\cam172_30-01_20-28.jpeg,0.9808
clear\cam172_30-01_20-41.jpeg,0.8877
clear\cam172_30-01_20-57.jpeg,0.9463
clear\cam172_30-01_21-10.jpeg,0.8876
clear\cam172_30-01_21-35.jpeg,0.8733
clear\cam172_30-01_21-51.jpeg,0.9907
clear\cam172_30-01_22-03.jpeg,0.8788
clear\cam172_30-01_22-20.jpeg,0.97
clear\cam172_30-01_22-49.jpeg,0.9596
clear\cam172_30-01_23-02.jpeg,0.8602
clear\cam172_30-01_23-14.jpeg,0.8617
clear\cam172_30-01_23-31.jpeg,0.8812
clear\cam172_30-01_23-56.jpeg,0.9729
clear\cam172_31-01_00-12.jpeg,0.8575
clear\cam172_31-01_00-25.jpeg,0.9283
clear\cam172_31-01_00-42.jpeg,0.9618
clear\cam172_31-01_00-52.jpeg,0.9164
clear\cam172_31-01_01-10.jpeg,0.9544
clear\cam172_31-01_01-20.jpeg,0.9724
clear\cam172_31-01_01-48.jpeg,0.9848
clear\cam172_31-01_02-02.jpeg,0.9295
clear\cam172_31-01_02-15.jpeg,0.9426
clear\cam172_31-01_02-59.jpeg,0.895
clear\cam172_31-01_03-31.jpeg,0.937
clear\cam172_31-01_03-42.jpeg,0.9935
clear\cam172_31-01_03-55.jpeg,0.9572
clear\cam172_31-01_04-10.jpeg,0.9144
clear\cam172_31-01_04-50.jpeg,0.91
clear\cam172_31-01_05-03.jpeg,0.9246
clear\cam172_31-01_05-18.jpeg,0.8733
clear\cam172_31-01_05-31.jpeg,0.9399
clear\cam172_31-01_07-24.jpeg,0.9792
clear\cam174_02-02_09-49.jpeg,0.9862
clear\cam174_02-02_09-57.jpeg,0.8909
clear\cam174_02-02_10-11.jpeg,0.9044
clear\cam174_02-02_10-24.jpeg,0.8949
clear\cam174_02-02_10-38.jpeg,0.8513
clear\cam174_03-02_07-25.jpeg,0.8707
clear\cam174_03-02_08-00.jpeg,0.9912
clear\cam174_03-02_08-34.jpeg,0.9774
clear\cam174_03-02_08-51.jpeg,0.8575
clear\cam174_03-02_09-08.jpeg,0.8874
clear\cam174_03-02_09-38.jpeg,0.8792
clear\cam174_03-02_09-45.jpeg,0.9977
clear\cam174_03-02_10-02.jpeg,0.9757
clear\cam174_03-02_10-20.jpeg,0.9153
clear\cam174_03-02_10-34.jpeg,0.9146
clear\cam174_03-02_10-51.jpeg,0.9329
clear\cam174_03-02_11-09.jpeg,0.9607
clear\cam174_03-02_11-27.jpeg,0.9812
clear\cam174_03-02_11-43.jpeg,0.9601
clear\cam174_03-02_12-00.jpeg,0.8777
clear\cam174_03-02_12-18.jpeg,0.9824
clear\cam174_07-02_08-59.jpeg,0.971
clear\cam174_10-02_07-14.jpeg,0.9112
clear\cam174_12-02_13-36.jpeg,0.9622
clear\cam174_12-02_13-41.jpeg,0.9616
clear\cam174_12-02_14-01.jpeg,0.8782
clear\cam174_12-02_14-49.jpeg,0.9302
clear\cam174_12-02_15-09.jpeg,0.958
clear\cam174_12-02_15-23.jpeg,0.867
clear\cam174_12-02_15-43.jpeg,0.8893
clear\cam174_12-02_15-58.jpeg,0.8713
clear\cam174_12-02_16-17.jpeg,0.8944
clear\cam174_12-02_16-32.jpeg,0.9051
clear\cam174_12-02_16-51.jpeg,0.9076
clear\cam174_12-02_17-06.jpeg,0.8539
clear\cam174_17-02_06-56.jpeg,0.9971
clear\cam174_17-02_07-11.jpeg,0.9762
clear\cam174_17-02_07-31.jpeg,0.9532
clear\cam174_17-02_07-35.jpeg,0.9624
clear\cam174_17-02_07-43.jpeg,0.934
clear\cam174_17-02_07-50.jpeg,0.9237
clear\cam174_17-02_07-58.jpeg,0.9564
clear\cam174_17-02_08-02.jpeg,0.8654
clear\cam174_17-02_08-10.jpeg,0.8688
clear\cam174_17-02_08-18.jpeg,0.9215
clear\cam174_17-02_08-41.jpeg,0.9181
clear\cam174_17-02_08-48.jpeg,0.944
clear\cam174_17-02_08-58.jpeg,0.9544
clear\cam174_17-02_09-03.jpeg,0.911
clear\cam174_17-02_09-27.jpeg,0.9946
clear\cam174_17-02_09-31.jpeg,0.9724
